T25,L,C2,circulatory system,/ˈsɜrkjəˌleɪtəri ˈsɪstəm/ - noun,The system in the body responsible for circulating blood and lymph through the body,سیستم گردش خون,The heart is a vital organ in the circulatory system.,"سیستم گردش خون
circulatory system
---
ورزش:دستگاه گردش خون",[sound:TPO25/circulatory_system.mp3]
T25,L,C2,makes up a larger share of sth,/meɪks ʌp ə ˈlɑrdʒər ʃɛr əv/ - phrase,Constitutes a bigger portion of something,سهم بیشتری از ... تشکیل می‌دهد,His compositions make up a larger share of the music performed in Hungary.,"سهم بیشتری از sth را تشکیل می دهد
makes up a larger share of sth
---
",[sound:TPO25/makes_up_a_larger_share_of_sth.mp3]
T25,L,L3,mystified,/ˈmɪstɪˌfaɪd/ - adjective,To be puzzled or confused,متحیر و گیج شده,The ancient scripts mystified scholars for many centuries.,"رازآلود
mystified
---
mystify
verb
رمزی کردن, گیچ کردن

رمزی کردن: mystify, encode, code, codify 10
گیچ کردن: mystify, puzzle 2
_______________________
گیج سازی، مشکل وپیچیده سازی",[sound:TPO25/mystified.mp3]
T25,L,L3,deciphering,/dɪˈsaɪfərɪŋ/ - verb,"To convert (a text written in code, or a coded signal) into normal language",رمزگشایی کردن,The possibility of deciphering hieroglyphs came with the discovery of the Rosetta Stone.,"رمزگشایی
deciphering
---
deciphering
adjective
افشای سر

افشای سر: deciphering 50
_______________________
deciphering
noun
سرگشایی

سرگشایی: deciphering 0
_______________________
سرگشایی، افشای سر",[sound:TPO25/deciphering.mp3]
T25,L,L3,hieroglyphs,/ˈhaɪərəˌɡlɪfs/ - noun,A system of writing using symbols or pictures used in ancient Egypt,خط هیروگلیف,The Rosetta Stone helped in interpreting the hieroglyphs.,"هیروگلیف ها
hieroglyphs
---
hieroglyph
noun
هیروگلیف, حروف تصویری

هیروگلیف: hieroglyph 44
حروف تصویری: hieroglyph 8
_______________________
",[sound:TPO25/hieroglyphs.mp3]
T25,L,L3,mundane,/mʌnˈdeɪn/ - adjective,Lacking interest or excitement; dull; of this earthly world rather than a heavenly or spiritual one,عادی، پیش پا افتاده,"The demotic script was used for more mundane matters, like administrative documents.","دنیوی
mundane
---
mundane
adjective
دنیوی, این جهانی, خاکی

دنیوی: worldly, mundane, secular, temporal, terrestrial, earthy 20
این جهانی: worldly, mundane, terrestrial, sublunar, sublunary 1
خاکی: earthen, earthy, earthly, terrestrial, khaki, mundane 1
_______________________
این جهانی، دنیوی، خاکی",[sound:TPO25/mundane.mp3]
T25,L,L3,Coptic,/ˈkɑːptɪk/ - noun,Relating to the Copts or their language which is the latest stage of the Egyptian language,زبان قبطی,The Coptic scripts eventually replaced the ancient Egyptian scripts.,"قبطی
Coptic
---
قبطی",[sound:TPO25/Coptic.mp3]
T25,L,L3,gave into the dominant thesis of the day,/ɡeɪv ˈɪntu ðə ˈdɑːmɪnənt ˈθiːsɪs ʌv ðə deɪ/ - phrase,To accept or yield to the prevailing theory or belief of the time,به نظریه غالب تن داد,Thomas Young gave into the dominant thesis of the day that hieroglyphs were pictographs.,"به تز غالب روز داد
gave into the dominant thesis of the day
---
",[sound:TPO25/gave_into_the_dominant_thesis_of_the_day.mp3]
T25,L,L3,disprove,/dɪsˈpruːv/ - verb,To prove that something is not true,رد کردن، باطل کردن,Champollion's critics noted that he couldn't disprove the dominant theory.,"رد کردن
disprove
---
disprove
verb
رد کردن, تکذیب کردن, اثبات کذب چیزی را کردن

رد کردن: reject, throw down, refuse, deny, decline, disprove 1
تکذیب کردن: disprove, deny, impugn, rebut, refute 0
اثبات کذب چیزی را کردن: disprove 0
_______________________
رد کردن، ردکردن، اثبات کذب چیزی را کردن،قانون فقه:تکذیب کردن",[sound:TPO25/disprove.mp3]
T25,L,L3,drew on ,/druː ɒn/ - phrasal verb,To use information or your knowledge of something to help you do something,استفاده کردن از، بهره گرفتن,Champollion drew on his linguistic knowledge to solve the problem.,"کشیده شد
drew on
---
draw on
verb
نزدیک شدن, باعی شدن, متصل شدن, عهده کسی برات کشیدن

نزدیک شدن: approach, near, come close, accost, accede, nigh 0
باعی شدن: cause, draw on, make, occasion 0
متصل شدن: adjoin, draw on 0
عهده کسی برات کشیدن: draw on 0
_______________________
",[sound:TPO25/drew_on.mp3]
T25,L,L3,See where this is headed? ,/siː wɛər ðɪs ɪz ˈhɛdɪd/ - phrase,Used to ask if someone understands the direction or outcome of a situation,می‌بینی به کجا می‌رسه؟,See where this is headed? He was eventually able to confirm that it was the name Rameses.,"ببینید این به کجا می رود؟
See where this is headed?
---
",[sound:TPO25/See_where_this_is_headed.mp3]
T25,L,L4,pouncing,/paʊnsɪŋ/ - verb,To jump or move quickly in order to catch or take hold of something,جستن، حمله‌ور شدن,Young animals play by pouncing to practice hunting skills.,"تپش
pouncing
---
pounce
verb
با چنگال ربودن

با چنگال ربودن: pounce 0
_______________________
",[sound:TPO25/pouncing.mp3]
T25,L,L4,Self-handicapping,/sɛlf-ˈhændɪˌkæpɪŋ/ - noun,"The act of an animal voluntarily limiting its abilities or advantages in play, often to create a more balanced interaction",خود محدودسازی,"During play fights, self-handicapping allows the winning animal to give up its advantage.","خود ناتوانی
Self-handicapping
---
",[sound:TPO25/Self-handicapping.mp3]
T25,L,L4,submissive,/səbˈmɪsɪv/ - adjective,Ready to conform to the authority or will of others; meekly obedient or passive,تسلیم، مطیع,An animal might adopt a submissive posture during play fights.,"مطیع
submissive
---
submissive
adjective
مطیع, فروتن, حلیم, خاضع, خاشع

مطیع: docile, obedient, submissive, subject, subordinate, conformable 100
فروتن: humble, meek, modest, blushing, submissive, bashful 0
حلیم: meek, submissive, duteous 0
خاضع: humble, blushing, bashful, submissive, meek, obedient 0
خاشع: humble, submissive, obedient 0
_______________________
مطیع، فروتن، حلیم، خاضع، خاشع، سربزیر،روانشناسی:سلطه پذیر",[sound:TPO25/submissive.mp3]
T25,L,L4,take this into account,/teɪk ðɪs ˈɪntu əˈkaʊnt/ - phrase,To consider something when making a decision,در نظر گرفتن,It's important to take this into account before deciding on the play-as-preparation hypothesis.,"این را در نظر بگیرید
take this into account
---
این نامه راببرید به پستخانه",[sound:TPO25/take_this_into_account.mp3]
T25,L,L4,there really isn't much in the way of solid experimental evidence to support ,/ðɛr ˈrɪəli ɪzənt mʌtʃ ɪn ðə weɪ ʌv ˈsɒlɪd ɛkˌspɛrɪˈmɛntl ˈɛvɪdəns tə səˈpɔːrt/ - phrase,There isn't much reliable experimental data to back up a hypothesis,شواهد تجربی محکمی برای حمایت وجود ندارد,There really isn't much in the way of solid experimental evidence to support the play-as-preparation hypothesis.,"واقعاً شواهد تجربی محکمی برای پشتیبانی وجود ندارد
there really isn't much in the way of solid experimental evidence to support
---
",[sound:TPO25/there_really_isnt_much_in_the_way_of_solid_experimental_evidence_to_support.mp3]
T25,L,L4,persuasive,/pərˈsweɪsɪv/ - adjective,Good at persuading someone to do or believe something through reasoning or the use of temptation,متقاعدکننده,Many of my colleagues find the flexibility hypothesis quite persuasive.,"متقاعد کننده
persuasive
---
persuasive
adjective
متقاعد کننده, مجاب کننده, تشویقی, وادار کننده

متقاعد کننده: convincing, persuasive, cogent 4
مجاب کننده: persuasive 0
تشویقی: persuasive, hortative, hortatory 0
وادار کننده: impellent, persuasive 0
_______________________
persuasive
noun
متقاعد کننده, مناسبت

متقاعد کننده: persuasive 4
مناسبت: relation, reason, relationship, connection, urge, persuasive 0
_______________________
تشویقی، مجاب کننده، متقاعد کننده، وادار کننده",[sound:TPO25/persuasive.mp3]
T25,L,L4,hold off on talking about,/hoʊld ɒf ɒn ˈtɔːkɪŋ əˈbaʊt/ - phrase,To delay or postpone discussing something,به تعویق انداختن صحبت درباره,Let's hold off on talking about human behaviors for now.,"از صحبت کردن خودداری کنید
hold off on talking about
---
",[sound:TPO25/hold_off_on_talking_about.mp3]
T25,L,L4,cope with major problems later on,/koʊp wɪð ˈmeɪdʒər ˈprɒbləmz ˈleɪtər ɒn/ - phrase,To manage or deal with significant difficulties or challenges in the future,مقابله با مشکلات بزرگ در آینده,Play can help animals learn to adapt and cope with major problems later on.,"بعدا با مشکلات بزرگ کنار بیایید
cope with major problems later on
---
",[sound:TPO25/cope_with_major_problems_later_on.mp3]
T25,L,L4,role reversals,/roʊl rɪˈvɜrsəlz/ - noun,"The act of switching roles, especially in play, where one animal takes the dominant role and then switches to a submissive role",تغییر نقش,Play fighting often involves quick role reversals and self-handicapping.,"تغییر نقش
role reversals
---
",[sound:TPO25/role_reversals.mp3]
